userID,movieID,rating,pred
4939,235,2,3.458019256591797
10,2662,4,3.5961008071899414
3128,2178,4,3.7578015327453613
3837,1719,4,3.4306023120880127
996,780,1,2.991485595703125
273,260,4,3.9707655906677246
2576,736,3,2.0926222801208496
1207,2122,1,1.297682762145996
2820,2318,5,2.8575172424316406
1068,3071,5,4.576137542724609
2537,1250,4,4.1343994140625
510,2810,4,4.807491302490234
5271,3361,4,4.517633438110352
4637,2080,4,3.7233753204345703
3378,1079,5,3.5724403858184814
4354,1042,5,3.31675386428833
168,2985,1,3.5330145359039307
5981,680,2,3.5511608123779297
5571,1248,4,3.8219940662384033
1465,3546,4,4.211287021636963
3550,2380,3,2.5234131813049316
5867,428,4,4.579350471496582
3118,2745,4,3.960289239883423
4979,1247,4,3.7716939449310303
3685,165,3,3.2645092010498047
3289,924,4,3.4272620677948
3259,407,3,3.9917566776275635
3154,2804,4,3.7594821453094482
3590,597,5,3.9472784996032715
1661,1266,5,4.822292327880859
5890,3006,3,4.4539384841918945
1447,216,3,3.8320019245147705
2046,1972,1,1.091660976409912
5538,3706,3,3.2984890937805176
3111,1210,5,3.8215842247009277
2944,480,4,3.662691116333008
5636,2140,3,3.086305618286133
173,1960,5,4.432281970977783
4187,2919,5,5.091538429260254
5747,1047,4,3.3012003898620605
1889,1873,2,3.437126874923706
1747,588,2,2.0955440998077393
825,1952,4,2.8637681007385254
1692,1050,5,3.975804567337036
3507,540,1,2.1298885345458984
4728,1204,4,3.466449499130249
4675,2247,4,3.396427631378174
6000,1855,2,2.1014862060546875
1032,3022,5,4.9999542236328125
3625,2490,4,3.7839126586914062
48,21,3,3.410945415496826
4663,671,4,3.702813148498535
3391,1200,4,4.7272233963012695
1958,2297,3,2.8562183380126953
3107,3869,4,3.667551040649414
1327,3836,4,4.284870624542236
2038,2987,5,4.187191009521484
4447,1281,4,4.197900772094727
1760,2572,2,3.2089219093322754
2793,1186,5,4.238018035888672
5156,1090,5,5.137845039367676
1586,1953,5,4.635388374328613
4517,2688,1,1.6608684062957764
5643,1882,3,1.727655291557312
5470,3623,4,3.5178823471069336
2376,904,4,3.929104804992676
5250,3107,2,2.906738519668579
2124,1938,5,4.512609004974365
1504,457,2,3.966782569885254
208,3471,5,3.6194279193878174
4448,2719,2,3.2462799549102783
1031,3062,5,4.735862731933594
3142,1291,2,2.9348692893981934
1560,3646,4,2.3692867755889893
2997,11,5,4.429648399353027
2857,353,4,3.3983826637268066
1880,1527,3,3.8857767581939697
5090,1674,5,4.453237056732178
4819,11,4,4.681671619415283
4447,2663,3,2.833594799041748
869,1282,5,4.03978157043457
5042,1090,4,3.9925537109375
2967,3002,3,3.1139278411865234
3217,541,5,4.2662458419799805
2724,1480,4,3.622318983078003
4058,2243,4,3.9317147731781006
3716,429,4,3.2649765014648438
2140,2069,3,3.9433434009552
2815,593,5,4.293211460113525
1676,312,1,3.32562518119812
2533,357,3,3.9824490547180176
4379,1188,3,3.1380577087402344
2051,2006,4,3.6383399963378906
1298,2877,4,3.5997819900512695
4167,2313,4,4.173861503601074
1224,3741,5,3.8846333026885986
3724,1223,4,4.248468399047852
1727,1732,4,3.8997669219970703
1983,3441,4,3.966198682785034
5099,2355,4,3.1290433406829834
5244,340,4,2.9538936614990234
4798,1960,3,4.241076469421387
1620,1729,3,3.4453396797180176
4390,736,4,3.55580997467041
3981,2333,4,3.5166449546813965
308,1278,4,4.178962230682373
1284,804,3,2.726128101348877
793,903,4,3.9846832752227783
4023,277,2,2.3675734996795654
5046,423,2,3.348672866821289
2404,50,5,4.433372497558594
2214,58,5,4.537552356719971
2990,2951,2,3.702216625213623
1749,6,3,2.3541839122772217
2203,3448,4,4.925522804260254
5779,319,5,4.186473846435547
3191,2193,3,2.932575225830078
3412,3471,4,4.381318092346191
5505,2000,4,3.6883773803710938
4681,3741,5,4.782532691955566
550,3702,4,3.5191545486450195
4312,1517,4,4.0371809005737305
5536,2688,3,2.7616288661956787
3118,588,3,3.431929111480713
3217,1680,5,4.411297798156738
5684,590,3,3.32151460647583
5689,2005,4,4.0615458488464355
889,1175,2,3.0893495082855225
5963,3052,4,3.219876766204834
5220,1050,3,3.2785372734069824
1230,1261,4,3.921243190765381
5084,2918,5,4.12951135635376
1322,3334,4,3.990809679031372
1303,1339,3,2.1111931800842285
4958,949,3,3.344797372817993
1845,412,3,2.6668357849121094
5643,912,4,4.222351551055908
5643,3420,3,2.847580909729004
4480,2193,1,1.6970250606536865
3619,3753,5,4.675581455230713
5568,387,4,3.6721277236938477
366,1281,5,4.797395706176758
3201,588,5,4.819126605987549
3423,3877,2,2.426858425140381
4945,1293,5,4.157008171081543
2955,1374,5,3.5191287994384766
1125,551,1,2.7933802604675293
3435,858,5,3.7660582065582275
1360,2712,3,3.049410343170166
5365,555,3,3.9286670684814453
4261,2094,4,3.8566489219665527
2029,562,4,4.489940166473389
889,1590,2,1.653045892715454
5960,2683,1,2.7307894229888916
4815,2973,4,4.720003604888916
2181,159,2,2.6946792602539062
5729,1917,4,4.330942153930664
1595,3937,3,3.0175867080688477
4016,370,3,2.1632158756256104
677,1317,4,3.6374175548553467
1327,1566,5,3.474578380584717
5981,1247,4,4.586538314819336
482,637,1,2.2339911460876465
4895,3005,5,3.809499740600586
2583,1270,4,3.9436774253845215
1119,2013,4,3.364725112915039
4827,3067,2,4.402175426483154
5851,2089,5,4.294353485107422
4901,3070,4,2.8725757598876953
1920,3654,4,3.4190869331359863
2323,923,3,3.2964134216308594
822,2297,1,2.5302329063415527
2945,306,4,3.8325767517089844
187,1732,4,4.125587463378906
3087,1049,5,4.306418418884277
1030,2985,3,4.332535266876221
4823,1207,4,4.410294055938721
774,648,3,3.072634220123291
5205,2901,2,2.1849958896636963
3363,1722,3,3.0221521854400635
5239,2716,4,3.465057373046875
5450,902,5,3.6467459201812744
1112,924,5,3.9585838317871094
4041,880,1,2.397791862487793
3526,3846,3,2.929673671722412
4887,1799,3,3.3619678020477295
4302,2424,4,2.9461772441864014
1243,1965,4,3.431027412414551
4388,3688,3,4.031652450561523
4879,838,5,3.873307228088379
880,160,1,2.475429058074951
1243,3201,4,3.3919596672058105
1275,912,5,4.86985969543457
1175,691,4,4.893032073974609
2951,1265,4,3.945303440093994
4386,2375,2,2.2562146186828613
5580,1193,5,4.5051116943359375
2494,1711,2,2.157899856567383
5792,1673,5,4.231655120849609
5771,1370,2,3.196509599685669
1425,2690,5,4.216170787811279
429,3646,2,2.4433016777038574
3687,48,4,3.344568967819214
2507,541,5,4.696073055267334
4161,3765,4,1.213796615600586
122,112,3,2.934926986694336
2905,2144,4,3.761023998260498
4115,1220,2,3.847539186477661
1467,3916,4,5.21271276473999
585,1921,4,3.9879252910614014
378,2542,3,3.482776641845703
3929,1968,5,3.8727197647094727
2752,3197,3,2.5587406158447266
412,296,2,4.2598161697387695
1812,2450,5,2.483555793762207
1285,3683,5,5.192898750305176
3949,3671,4,4.095239162445068
5888,2369,3,2.902632713317871
3102,3127,1,3.51182222366333
3736,1407,4,4.694269180297852
2955,527,5,4.426807880401611
6011,2762,5,5.242364883422852
4942,608,3,4.06129264831543
4583,2861,5,3.7549805641174316
4555,3259,4,3.5011603832244873
2153,3448,4,4.0998334884643555
5234,2159,3,3.3564071655273438
4585,377,3,3.769254684448242
1317,2321,4,4.207208633422852
5302,3753,4,3.9221384525299072
4339,3793,5,4.950078010559082
5180,1945,3,4.488635540008545
777,110,4,3.918848752975464
5011,920,4,3.90969181060791
4056,3213,1,1.8230313062667847
1567,36,3,3.7304720878601074
1759,2581,3,3.3465189933776855
3654,3638,3,2.8718056678771973
3524,2694,2,2.744871139526367
5223,233,3,4.494941711425781
736,2011,4,3.2533864974975586
5530,1097,4,3.721403121948242
4268,3361,1,3.272152900695801
3681,1374,3,3.7054576873779297
1247,3555,4,3.6193699836730957
4650,2423,5,3.494088649749756
820,788,4,2.9174888134002686
722,2762,5,4.001334190368652
1473,2409,3,2.923607587814331
4322,1096,5,3.884934186935425
2807,912,4,4.303550720214844
516,1294,4,3.9344120025634766
1989,908,5,4.094773769378662
57,3717,1,1.5433359146118164
1635,3930,4,3.939357042312622
4928,3536,5,3.2246668338775635
2010,11,3,2.7564432621002197
2304,3686,3,3.884547710418701
2125,2800,3,4.10160493850708
4285,546,2,2.7658472061157227
285,3551,5,3.883228302001953
3611,539,4,3.8425498008728027
5824,2521,1,2.1265342235565186
6035,1377,4,2.7999939918518066
2482,1694,3,4.3605451583862305
4747,2986,2,2.5238595008850098
2529,2413,5,4.198141098022461
4291,1965,4,3.2854163646698
5523,165,3,3.9917943477630615
5886,3863,1,3.255117416381836
3662,203,1,1.292529821395874
3603,3362,1,2.5283291339874268
2751,3408,5,4.3183064460754395
692,2797,4,3.7851204872131348
3370,1266,4,4.034745693206787
5035,1356,4,3.741757392883301
476,1069,4,4.746065139770508
1150,3715,1,1.4549250602722168
3371,1257,4,2.913264751434326
4498,3624,4,3.320404052734375
3645,1961,5,3.9621708393096924
4279,3196,4,4.590736389160156
204,3623,4,3.5858404636383057
4447,1321,4,3.64322566986084
3825,1084,2,3.9111828804016113
4448,1161,4,4.624016761779785
718,2321,3,3.5277233123779297
1812,3246,5,4.419313430786133
4680,1466,4,3.3956971168518066
1265,3181,5,4.509850978851318
4950,2321,4,3.536827325820923
1150,1952,4,3.5711400508880615
474,1544,2,3.066911220550537
5762,3088,4,3.6485140323638916
582,3354,4,4.357002258300781
5556,2407,2,2.6764683723449707
1166,3566,3,3.2414581775665283
225,3271,3,3.2088565826416016
1864,3903,5,3.8392157554626465
4645,2181,4,4.560873985290527
1294,3200,4,3.4651975631713867
3209,376,2,2.723400592803955
4347,986,3,3.1178481578826904
771,2948,4,3.9244279861450195
2489,1711,4,3.1570372581481934
2638,2852,3,3.6928272247314453
495,1356,4,3.3229751586914062
1646,3624,4,2.920299530029297
5604,1370,3,2.7033472061157227
149,3398,4,3.302767276763916
2063,3716,2,2.237321138381958
310,2692,5,3.689730167388916
4541,1196,4,4.659209728240967
3779,914,5,4.252772331237793
1666,1961,4,3.8143765926361084
3029,745,5,5.276507377624512
3979,1920,5,3.8083019256591797
4199,293,5,3.9879069328308105
5894,457,5,4.265323162078857
331,2542,4,3.323202133178711
524,3608,5,5.13546085357666
3031,1270,5,4.274486064910889
2872,457,5,4.135652542114258
3399,2406,2,3.973263740539551
4732,3267,5,4.126814365386963
4760,1387,5,4.416694641113281
4952,2336,4,4.8585920333862305
5738,1101,4,3.470064878463745
3075,3449,3,2.7812280654907227
889,2936,5,4.228761672973633
3859,353,4,3.6805226802825928
2822,3624,4,3.959172248840332
3511,1378,4,4.715814590454102
3210,2712,3,4.398216247558594
263,3911,4,3.9338877201080322
676,832,4,3.8940584659576416
4310,3316,3,3.6003870964050293
3192,2580,3,4.65248966217041
4227,1099,4,4.136587142944336
3650,2004,3,2.264228343963623
3491,3551,4,3.6563940048217773
4821,457,5,3.661111354827881
3808,3109,2,2.0823559761047363
4207,1172,4,4.745698928833008
1380,1653,3,2.4673447608947754
3313,29,2,3.8451855182647705
5550,2651,4,3.9182260036468506
5049,3911,5,4.094705581665039
4524,1005,4,2.895012378692627
5916,1396,4,3.5368971824645996
236,1259,5,3.234262466430664
2116,544,3,4.164576530456543
3973,2395,4,3.5807223320007324
4210,1240,5,4.696271896362305
4139,339,3,2.8198485374450684
5532,2881,4,4.186486721038818
4352,3174,5,4.656768798828125
1496,196,2,2.432030200958252
1882,1292,2,4.356349945068359
3182,2000,3,3.0286638736724854
3525,2336,4,4.645066261291504
5443,3450,5,3.7293365001678467
3955,1831,1,2.2956175804138184
4007,2600,1,2.4200801849365234
4709,1291,4,3.906494617462158
1753,3683,5,4.677387237548828
2367,2058,4,4.305649757385254
3660,1580,5,3.6223392486572266
6036,3125,4,3.5738449096679688
2619,3504,5,4.66466760635376
1378,1674,5,3.7328643798828125
2225,2376,3,2.3497567176818848
1851,1265,3,3.300654888153076
652,2628,1,2.5953123569488525
2860,3102,3,3.332448959350586
4477,3081,3,3.4346721172332764
4589,1234,5,4.297512054443359
1935,3882,4,3.752220392227173
3044,268,3,3.4201292991638184
5369,2132,4,4.119876861572266
117,2000,5,3.452145576477051
4277,3853,4,4.2289018630981445
2092,2124,2,3.227658987045288
4312,788,3,2.7872395515441895
2703,1252,4,3.997927188873291
1904,161,4,4.179025650024414
4610,3793,3,3.658820867538452
332,3260,5,3.7105767726898193
3163,3268,1,1.842369794845581
173,3598,4,3.5846781730651855
5087,2353,4,3.4915852546691895
2225,3020,3,2.8578128814697266
2555,3801,5,4.375751972198486
4227,442,2,2.877347946166992
3380,1131,4,4.6024885177612305
195,525,5,4.274345874786377
5,1884,3,3.1177914142608643
899,1416,4,3.075425386428833
3557,6,3,3.944066286087036
1399,2138,4,3.9175174236297607
4041,780,5,3.643177032470703
846,1374,4,3.990365982055664
2934,2400,2,2.2548458576202393
1969,1367,3,2.939216375350952
4388,3168,4,3.714233875274658
1115,3016,3,3.22308349609375
5333,1339,2,2.5544581413269043
310,7,2,3.6856157779693604
431,2761,4,3.3631093502044678
4303,1203,5,4.276805400848389
5046,3160,4,4.118031024932861
5627,2353,3,2.7210092544555664
494,736,5,4.707947731018066
3205,953,5,4.22932243347168
475,3489,5,3.8951525688171387
149,393,3,1.7417327165603638
1147,2021,4,3.253796100616455
836,2723,1,1.1914242506027222
3121,2541,4,3.184983968734741
3062,2793,3,3.227689743041992
5265,290,4,3.5507733821868896
4705,1683,4,3.8359177112579346
5200,2571,4,5.001090049743652
1968,535,4,2.455397844314575
915,356,5,3.9462690353393555
3697,2194,5,4.827249526977539
832,2133,2,3.136467933654785
5344,2272,3,3.8596227169036865
4083,2469,2,2.8671817779541016
3717,1371,3,3.064934253692627
2511,1036,4,4.623696804046631
5792,1610,4,3.9665844440460205
73,1562,1,1.132582426071167
3245,3301,4,2.1130552291870117
2015,2879,4,3.2954752445220947
5888,1230,5,5.423344612121582
3292,2329,5,4.196276664733887
3641,7,3,3.2493667602539062
587,25,3,3.412187337875366
4007,2359,3,3.572023868560791
3365,3148,5,4.448071479797363
216,1083,2,3.1503467559814453
2818,1206,5,4.2474775314331055
5435,34,5,4.046713829040527
5347,2712,2,3.4412224292755127
669,3552,5,4.355185508728027
931,1212,5,3.8657820224761963
4277,2145,4,3.7941219806671143
1631,3289,4,3.6192469596862793
3550,2421,3,3.037611246109009
2353,2749,3,3.0477118492126465
1745,648,4,3.93233060836792
3569,1013,1,2.6895227432250977
1176,3873,4,4.406067371368408
4279,368,4,3.130904197692871
1068,2017,3,3.099177360534668
671,2329,4,4.229304313659668
945,1270,5,4.251190662384033
2484,144,4,2.855152130126953
4318,514,4,4.336469650268555
4351,1552,3,3.4467973709106445
178,2739,5,4.503173828125
3695,23,4,3.6012520790100098
963,1614,3,2.321239948272705
4406,2532,4,4.099537372589111
2195,2125,5,3.723670721054077
2385,1207,5,5.2216339111328125
4823,2959,5,4.910749435424805
2998,2141,5,3.737452507019043
4078,357,2,4.287008285522461
2873,3175,3,3.649690628051758
1426,2194,4,4.617409706115723
5109,1262,5,4.805142402648926
4053,1949,4,3.516197681427002
802,1285,4,4.343001842498779
6039,2067,4,4.041408538818359
2051,1653,4,3.8190956115722656
4045,3792,5,4.169159889221191
1088,3580,4,2.9423317909240723
176,1381,3,2.316507339477539
3913,2321,3,3.147031784057617
1698,17,4,4.658487796783447
1727,2857,4,4.646501541137695
4958,3174,1,2.6245293617248535
4870,1441,4,3.665431022644043
881,2709,2,3.541891574859619
4144,924,3,3.4961090087890625
5428,2558,3,2.801891803741455
804,1562,1,0.8558037281036377
2321,1674,3,3.288243532180786
3391,3259,5,3.5989990234375
5256,2424,3,3.3575515747070312
2753,1224,5,4.096670150756836
4227,1059,1,1.9155653715133667
2918,1127,3,2.254622459411621
5757,904,5,4.389350891113281
5749,994,5,4.366988658905029
4808,2712,2,2.577573776245117
1952,1834,4,3.651501178741455
2646,587,4,3.617992401123047
2863,11,4,3.3300678730010986
5827,736,2,4.131991863250732
4774,3578,5,4.658974647521973
4227,3707,3,2.781820058822632
272,1748,2,3.1032180786132812
2092,2476,3,3.3533573150634766
4083,2475,1,2.82692813873291
2274,1009,5,3.0950591564178467
596,3555,3,3.8348565101623535
812,2720,4,3.9562134742736816
1695,1275,2,3.477081775665283
3213,1265,5,4.0939483642578125
4592,1279,4,4.667490005493164
411,2136,3,3.0650794506073
3916,2560,5,4.271153450012207
1035,431,3,4.533634185791016
5187,3618,5,3.016817092895508
5434,232,4,4.166790008544922
2778,208,1,2.0389065742492676
2941,2642,2,1.9474819898605347
3462,2427,3,3.2675108909606934
1778,1810,4,4.063836097717285
2677,1573,3,3.4139792919158936
2740,1544,5,3.304810047149658
1680,2429,2,3.5425968170166016
3578,1617,5,3.9191129207611084
1676,3255,4,4.573443412780762
3415,1127,5,3.991858720779419
3799,2793,2,3.284341335296631
4387,3264,3,3.1333813667297363
3697,1234,4,4.389559745788574
5914,1517,5,4.969642639160156
1124,1222,5,4.573346138000488
1786,1250,5,5.254538536071777
1740,3363,4,4.4820661544799805
5788,472,4,2.293013572692871
2879,1090,4,4.138815402984619
3216,1358,5,3.812138080596924
5604,594,3,3.7513582706451416
2232,185,2,2.643604278564453
297,818,2,2.507089138031006
4526,2730,5,4.0289154052734375
802,1372,3,3.8284683227539062
3829,1090,4,4.3362860679626465
2428,3035,4,3.864983558654785
609,1580,5,4.198362350463867
5530,1804,3,2.4754018783569336
5954,2414,1,2.920004367828369
3957,1250,5,5.059070587158203
48,1882,2,2.1191301345825195
255,2571,5,4.421119689941406
984,1663,3,3.482820987701416
3125,2340,2,3.156994342803955
1829,1358,3,3.7018799781799316
1027,3450,4,3.4446699619293213
2585,1727,4,3.403975009918213
1019,3272,4,3.041645050048828
2333,3566,3,3.5751242637634277
5682,3301,4,4.679512023925781
3052,3863,1,3.036402463912964
3493,161,4,4.109844207763672
4207,2521,3,2.952052593231201
3916,454,4,2.6715354919433594
4153,801,4,3.5362281799316406
716,2490,5,4.330999374389648
4732,2001,3,3.0332531929016113
2504,2728,5,3.702089548110962
3576,3766,3,3.203083038330078
2195,2116,5,4.045744895935059
4728,39,4,3.518789052963257
1395,2394,3,3.337444305419922
533,2551,2,2.613373041152954
1448,3471,4,4.043026447296143
4780,1304,4,4.494327068328857
442,2261,3,3.501969814300537
4354,2032,1,3.0184693336486816
4148,1220,3,4.231308937072754
4611,1198,4,3.462480068206787
531,361,3,3.0341784954071045
905,2009,4,3.2990052700042725
2041,671,4,2.9154539108276367
4898,3246,4,4.097589492797852
48,486,2,2.489694118499756
3834,704,4,2.518933057785034
3401,2566,1,1.012223482131958
850,3176,3,3.632291078567505
3776,1197,5,4.475683212280273
2425,2571,4,3.851470708847046
3711,1995,3,3.728276491165161
3129,1457,4,3.445267677307129
4329,588,4,3.984964370727539
678,1275,4,3.20999813079834
4727,2996,5,3.766995906829834
5015,1689,4,3.526489496231079
151,356,4,4.226522445678711
5614,1129,4,4.082437515258789
1088,2297,2,2.517836332321167
1179,2985,4,3.5939784049987793
5271,1264,5,4.569425582885742
1748,2344,4,3.6104817390441895
4418,2289,5,3.847707748413086
1228,2716,4,3.625814437866211
204,3252,4,3.863952159881592
1449,2253,1,1.433681845664978
26,2269,3,2.7899444103240967
4235,3754,4,3.0771517753601074
1112,225,3,2.6113247871398926
3228,2840,4,2.854341745376587
1181,282,2,2.669795513153076
2350,1580,4,4.010025501251221
3705,3707,3,3.1613073348999023
4408,932,4,3.9802980422973633
102,1251,4,3.3400163650512695
5458,1673,3,3.6082730293273926
3993,316,3,3.0272879600524902
2928,2746,4,3.57450795173645
3648,434,3,2.8602182865142822
3879,3635,3,3.5013952255249023
3693,3252,3,3.4691829681396484
359,1129,4,3.4951512813568115
3023,3877,2,2.2423899173736572
1036,1198,3,4.898709297180176
5627,1136,4,3.932448387145996
621,2713,2,1.8344507217407227
2072,2916,3,3.6935417652130127
4658,457,4,3.3441739082336426
3588,3198,2,4.317821502685547
5826,101,5,4.073249816894531
5739,1992,3,1.9059375524520874
1342,3661,1,1.3250483274459839
1698,2804,3,4.845219612121582
2259,541,5,4.999051094055176
1530,3461,3,3.8054866790771484
3280,1193,5,3.7220821380615234
1119,1678,5,3.899773597717285
2789,3701,3,3.5470991134643555
320,3159,4,4.038295745849609
1988,352,3,3.0498459339141846
3859,1385,4,3.3052568435668945
714,2916,4,4.355983257293701
5100,3499,5,4.047080039978027
3735,1251,5,4.5966267585754395
1004,2137,2,3.5790133476257324
4603,899,3,4.042022705078125
1884,1346,4,2.843135118484497
4647,218,3,2.602370023727417
4041,1717,2,3.3069777488708496
1944,3225,1,2.009021759033203
1579,1218,4,3.952151298522949
4317,1748,4,3.361438512802124
5433,1263,3,3.9599506855010986
3678,611,2,2.3727736473083496
499,318,5,4.709019184112549
4250,2433,4,3.8296070098876953
2562,589,4,4.390146255493164
157,1,5,3.8186240196228027
5448,1207,3,4.139341354370117
4386,2243,5,3.6489081382751465
5281,2751,4,2.9409961700439453
5954,3208,3,1.412018060684204
5097,2676,4,3.3440239429473877
2638,541,5,4.188940048217773
4976,253,2,3.7410922050476074
4736,500,3,2.6189074516296387
1141,2005,2,3.1422922611236572
1334,3176,3,3.741994857788086
2063,1409,2,2.358501434326172
1692,345,4,3.4359610080718994
2248,1947,4,4.509646415710449
4725,2174,3,3.49310302734375
713,1198,5,5.017045021057129
1879,2322,4,3.4403247833251953
1749,3910,4,3.593538284301758
4009,2898,1,1.7333074808120728
2376,3179,3,2.6787848472595215
3992,2092,3,3.834143877029419
1134,553,4,3.3903446197509766
1632,3147,2,2.9086718559265137
2837,1729,3,3.3265538215637207
5723,3355,3,2.2521047592163086
1224,3408,5,4.203394889831543
5765,2116,2,2.730107307434082
524,103,3,2.798262357711792
4754,2517,4,3.731572151184082
3618,2528,3,3.2588772773742676
4488,3716,3,0.8727968335151672
3497,1307,4,5.5976243019104
5395,1911,3,2.4522595405578613
5219,3576,3,3.716158390045166
1842,1288,5,4.906243324279785
1865,1784,4,3.9075887203216553
392,2716,4,3.5329761505126953
5483,3614,4,3.86580753326416
4115,3489,5,4.534423828125
6011,265,5,3.717280387878418
4144,1214,3,3.346634864807129
1599,3844,3,3.044217109680176
2149,1580,4,4.055428504943848
5946,2331,2,3.1393625736236572
5428,736,4,3.3131706714630127
4021,2537,1,2.232351541519165
4618,1214,4,4.808366775512695
755,2028,4,4.833824157714844
3736,1784,4,3.769925117492676
3690,1732,4,3.77708101272583
5112,1959,3,2.82919979095459
3032,76,3,3.6712887287139893
4040,1347,3,4.484398365020752
5054,2135,3,2.7441282272338867
5686,527,4,3.151092767715454
4663,3098,3,3.6183724403381348
5493,1702,2,1.5923514366149902
2946,2605,3,2.645541191101074
1930,2087,2,2.664992570877075
4135,3301,5,4.748995780944824
245,2990,2,2.2198798656463623
1736,1036,5,3.617967128753662
3541,1213,5,4.483276844024658
990,1923,4,3.6636734008789062
3271,2020,5,3.701444149017334
1087,2716,4,3.9374444484710693
6032,2987,4,4.167115211486816
2446,3740,4,3.758342742919922
2092,937,2,4.122182846069336
2520,1617,5,4.112270832061768
5366,318,4,3.1713039875030518
4537,1357,4,4.286383628845215
3620,3861,3,2.7577672004699707
3560,1947,4,4.218086242675781
5837,196,4,3.405754327774048
2909,2194,4,4.555405616760254
3891,1580,5,4.029814720153809
2116,647,4,4.329649925231934
5755,2550,5,4.299592018127441
3029,969,4,4.811264991760254
4268,2761,3,3.4457125663757324
2486,1066,3,3.264446258544922
319,1963,3,3.997157335281372
3594,1909,5,3.790173292160034
5151,3510,1,3.412832260131836
5193,2019,5,5.053106784820557
5710,2502,4,3.021005868911743
1333,164,2,3.9779741764068604
2010,1047,2,2.832895278930664
1851,1037,2,1.956779956817627
2638,3108,4,3.836916923522949
3099,969,2,3.0576624870300293
3241,3813,2,2.6855058670043945
2244,1249,3,4.086954116821289
244,17,5,4.970691204071045
587,1994,3,3.6865458488464355
2744,1028,1,0.7697160243988037
1865,3882,4,3.852783203125
5420,788,1,1.8625366687774658
2109,653,4,2.4760265350341797
3869,2133,3,3.2095892429351807
3121,410,3,2.8589859008789062
2719,750,5,5.057005882263184
5024,1283,5,4.408339500427246
3038,2135,5,3.3011908531188965
3442,1089,4,4.084085464477539
4408,3576,3,3.1667420864105225
2030,329,3,2.9708797931671143
352,3178,3,3.7340517044067383
3754,2985,2,3.5874547958374023
3889,2908,4,4.405711650848389
4169,531,3,4.5731329917907715
4705,899,5,4.1738481521606445
5205,196,3,2.17288875579834
5992,2688,1,3.586063861846924
3757,1608,5,4.1850996017456055
1084,1804,3,2.727525472640991
3808,858,5,4.518763065338135
1274,2310,4,3.5083401203155518
3829,908,3,3.8443803787231445
1474,1288,5,4.247469902038574
1449,1466,3,2.8562469482421875
5600,2791,4,3.366698741912842
4725,2085,3,2.965754508972168
664,3760,4,4.212368011474609
752,230,1,2.451420783996582
1484,2762,4,4.132786750793457
3769,928,5,4.790748596191406
5550,2291,2,2.7899155616760254
5220,2797,4,3.5931596755981445
1692,3107,3,2.4666450023651123
3001,832,4,4.382546424865723
1496,1175,3,3.2529115676879883
770,1378,1,3.72135591506958
4637,653,4,3.5161709785461426
517,1673,4,4.338045120239258
1579,2657,3,2.9660141468048096
5382,110,5,4.2104339599609375
5061,1240,4,4.140898704528809
692,172,2,3.5224313735961914
2900,1230,3,3.994501829147339
1387,3386,4,3.1443042755126953
3233,1288,4,4.32468843460083
3808,1105,1,1.2719531059265137
1806,2856,3,3.3484392166137695
4325,2712,4,2.0412228107452393
5964,34,5,4.09764289855957
5289,2361,3,2.622437000274658
1207,2428,3,2.0522994995117188
2541,3448,3,3.7301955223083496
1592,3159,5,3.718137264251709
4024,1345,4,3.781243324279785
1781,3440,3,2.3578991889953613
5711,350,4,4.111049652099609
2010,1614,1,2.6602401733398438
3993,2617,3,2.785844326019287
4510,750,4,3.545337200164795
1611,1343,4,3.5971689224243164
1352,318,4,3.5214884281158447
3412,3180,3,3.160757064819336
4345,923,5,4.403836250305176
5615,1968,2,2.8335061073303223
2888,2699,3,2.5595107078552246
2986,1965,3,3.2243380546569824
1115,2399,3,2.405143976211548
6037,1233,3,3.944134473800659
1458,1748,4,3.9041192531585693
2629,2763,4,4.608829021453857
3475,3398,2,2.740083694458008
2222,3185,5,2.9156808853149414
1680,3623,1,3.060582160949707
1698,50,4,4.773618698120117
1340,2959,2,2.7846317291259766
4386,1965,4,3.6421327590942383
1496,849,2,2.4962451457977295
1264,1944,2,3.6629223823547363
5458,714,4,4.15609073638916
3592,1513,5,4.176023483276367
5553,164,4,3.3635478019714355
4123,25,4,3.3937532901763916
3420,3404,2,4.344751834869385
1959,527,5,5.129024505615234
319,412,2,3.380460262298584
2172,1961,3,2.9242334365844727
2730,593,5,4.739995956420898
5267,1259,5,4.405084133148193
849,3087,4,3.4329774379730225
2435,1291,4,4.748073101043701
5992,3513,4,3.847921848297119
536,1228,3,3.154728412628174
5375,1641,5,4.1197357177734375
2109,2629,1,2.85799503326416
556,3638,3,2.4621410369873047
4795,589,4,3.5325117111206055
72,3889,2,2.757838010787964
4843,3201,3,4.52302360534668
1011,2100,4,3.354646921157837
1457,161,5,4.029232501983643
3280,778,5,3.3622143268585205
156,1393,4,3.8298678398132324
4496,2959,4,4.803719520568848
1843,260,5,4.687984466552734
4958,1243,2,2.9269025325775146
3564,2353,3,3.1742265224456787
1676,818,2,3.535989761352539
4780,3176,4,4.331356048583984
4965,327,1,1.5937120914459229
685,3755,2,3.2784714698791504
216,3448,5,4.310908317565918
989,3365,5,5.685400009155273
4478,1485,2,3.230891227722168
2769,1214,4,3.406139373779297
2012,1453,1,1.7255727052688599
4414,3755,3,3.6200289726257324
4647,969,4,3.3131837844848633
4600,2505,3,3.1475939750671387
1607,3160,4,3.5143957138061523
