userID,movieID,rating
365,2012,3
1433,2952,1
2120,3946,1
6015,3523,3
1697,2310,3
6015,2469,3
4406,2059,4
1878,1269,4
1811,3177,5
2007,2394,4
270,3071,4
241,1026,2
1328,195,2
3954,1832,3
1236,1804,5
5949,1088,3
5794,540,5
1450,2104,4
381,1642,5
5842,1199,1
1265,2420,3
1849,3610,2
1208,2941,3
713,1012,5
3599,1369,5
3028,1541,5
4407,3110,4
5879,3503,3
3871,3297,5
1193,1465,3
5449,1395,4
2637,1586,3
5549,1406,3
5317,2104,5
1149,2309,2
1052,3383,4
1584,366,2
3675,2116,4
4192,33,4
4021,2656,3
3273,1197,5
3761,2205,5
1205,315,4
5635,2118,2
5663,1386,5
4032,3267,3
3668,1220,4
3179,2656,1
2755,1882,4
5762,2352,1
4978,1638,4
1616,1355,5
4912,1269,3
1961,1891,1
2191,1036,3
1274,1269,5
4932,1094,5
4813,2244,4
2382,1370,4
3271,1605,3
2238,3751,4
2271,1343,4
6009,2403,4
4784,901,5
5811,5,4
4692,1618,4
1124,1747,3
4963,749,5
1163,1721,4
2760,2134,3
3025,1306,3
146,1003,1
1203,3564,3
4634,3390,4
5081,3378,4
4447,2162,5
2680,1264,5
5781,259,3
1446,2045,3
4095,264,2
3079,2914,5
3975,2841,3
162,234,1
3815,2377,4
34,1954,2
2280,3628,5
2482,1177,5
2405,592,3
4807,2139,5
3528,1952,3
4101,1995,4
5264,1357,5
4823,3554,4
1067,2139,4
542,1352,1
2580,1616,5
5152,742,2
3803,2365,5
4383,2699,5
4032,292,5
1111,3482,2
4111,3421,4
4276,3452,5
4606,967,2
3271,2467,4
6023,2395,4
198,1555,2
5288,2354,4
5746,414,2
1167,152,4
1446,1926,4
1635,33,3
2156,911,5
3200,3705,5
3415,92,3
1679,2150,2
2526,259,5
1979,1536,4
2480,3732,4
4362,1251,4
4509,3174,3
318,1080,3
4218,1239,5
25,2351,5
1696,3063,3
3444,1843,4
3188,2404,3
4731,3661,2
2187,1499,3
2092,1465,4
5779,291,3
4226,3739,4
4421,3563,3
2287,1716,1
3772,1076,4
5640,3256,4
1137,890,1
318,530,4
2819,802,3
5537,1202,4
1037,3509,2
988,3340,5
3264,2946,3
3474,491,4
1015,1703,4
4864,1947,3
164,1260,5
5025,1386,4
1638,2117,3
441,1720,4
928,2027,5
4111,596,3
338,3107,3
5076,2119,2
4469,157,3
2495,3014,3
118,2052,3
1056,3729,5
2737,1833,4
3508,1376,2
431,2170,2
3614,534,2
4773,3273,4
1112,2057,3
3401,911,5
2103,923,2
5146,229,4
481,513,2
2351,3272,2
4424,2009,4
821,1776,4
4115,3860,2
2648,851,3
6009,1590,4
1448,2616,3
1646,3916,2
984,1338,4
4081,2715,4
3620,2790,4
3647,348,3
1185,1338,4
523,1783,4
1081,530,5
3617,2402,2
709,3523,4
2220,3032,2
1793,1911,2
1429,3753,3
5830,18,3
551,1689,4
2230,366,5
4807,1428,3
677,1204,3
3517,3707,3
77,2996,2
4283,433,2
3570,3744,5
2588,234,4
1408,1135,5
4226,1757,3
5787,2402,3
614,9,5
348,2027,5
803,2035,1
2015,376,5
509,3158,2
4445,69,4
4724,1125,2
4745,1298,4
2887,3112,4
4866,1710,5
858,588,5
3369,5,5
1700,1943,4
3641,72,3
4752,1607,4
5457,2996,4
955,1021,4
1578,1358,3
4896,923,4
5940,1616,5
367,1783,4
1298,923,2
437,3042,1
4517,363,4
5207,3237,3
4352,1953,3
5855,2986,3
2118,857,5
3204,2,2
923,1373,4
744,3147,5
1898,1282,4
880,429,2
2003,2667,3
301,467,2
2940,3670,4
825,1049,5
1606,2706,3
4592,3407,3
2432,1693,4
1879,2763,4
1679,327,4
3687,1306,5
6015,3503,4
1700,1652,5
5133,2917,4
3162,2058,4
3379,2818,3
3734,1248,4
4063,607,5
2987,2691,4
215,3358,4
300,295,5
1424,3247,3
2322,1219,3
1644,2059,5
3680,1672,3
4788,3146,4
5794,1916,2
2792,1135,4
2543,735,2
1253,1958,5
2604,20,4
2859,2914,4
1798,2335,2
1834,1087,4
4949,2293,3
362,69,5
1448,2889,4
3366,2238,4
4113,1952,3
3052,1718,4
4288,2845,3
5487,1269,4
5497,2320,4
2862,16,3
1987,2345,3
2503,2627,4
5635,1922,3
642,2354,3
130,782,2
4151,1265,3
5950,292,5
4216,1499,4
3770,3350,1
4707,3590,4
1123,2057,3
752,2693,4
3522,1213,4
4252,3736,3
706,1209,4
5633,707,4
1982,3895,4
5317,1241,4
6000,3202,4
5603,2988,3
5267,2567,2
990,911,4
3291,2943,4
1646,3438,1
1450,3177,4
1536,588,5
4118,2368,1
5746,2570,4
1804,3038,5
3445,1254,5
4149,3607,3
2897,2317,4
5622,1087,3
969,162,4
2072,3254,4
1284,3528,4
3538,68,5
632,3407,3
1217,799,4
4256,1512,1
2382,1379,4
3433,1355,4
4082,2804,2
1089,3094,3
4734,491,3
4506,2413,3
1488,589,2
5721,2176,3
2290,1376,4
5568,2431,4
2933,1126,3
4963,1197,2
4047,2642,3
1678,2880,3
2906,2267,2
4609,1384,1
4372,2876,2
927,919,5
643,3750,3
4862,1579,4
3085,1045,5
3162,3015,3
634,2970,4
3031,1015,5
3475,1948,5
5259,601,3
5343,744,5
3529,3754,5
1794,1239,5
1180,300,3
4911,3185,3
2167,1135,5
2686,742,3
5034,3577,4
3431,588,4
4360,540,4
423,41,3
2514,2530,4
2373,2372,5
3988,1224,4
3761,3512,3
854,2692,3
3833,528,5
4050,1344,3
5743,3264,3
5535,797,3
3034,1555,2
1792,857,5
823,1096,5
4106,1369,3
173,2984,4
1586,3396,5
3621,1673,3
954,3174,5
5619,552,5
4139,2851,3
3737,3450,5
3162,173,2
3190,414,2
2375,349,2
4128,922,5
423,2369,3
5389,918,5
4027,2405,4
2034,2791,2
1987,2728,4
1058,376,1
3076,1609,5
3333,479,5
5301,2484,4
1210,3270,5
4403,332,4
3490,2248,5
3382,1731,2
3263,3155,2
1604,473,3
1241,1083,3
1495,3458,1
2961,2262,2
2263,163,2
4129,2801,3
2664,3692,3
3620,2037,1
2337,2915,4
2163,2880,3
5038,2348,1
3589,1284,4
5568,2682,2
2658,2918,4
1127,280,4
1488,3178,3
5386,33,5
1283,928,5
3834,3867,5
3195,2077,3
4416,2570,5
742,2322,5
5328,1956,4
3728,3246,3
4402,3762,4
3840,511,3
3777,1087,2
1898,1371,3
5697,1425,2
300,38,4
1150,1386,5
951,3674,3
4991,1076,4
1572,3883,4
4166,2914,3
1982,3637,4
191,40,4
1339,3622,1
2456,1306,5
2543,1221,4
5396,3696,2
150,1379,4
1118,3512,3
4087,1572,3
5363,952,4
698,2380,3
548,647,3
3755,1384,3
271,2427,1
4978,3057,1
4021,3361,3
2647,1096,3
3623,3697,4
263,2160,2
5812,1675,1
5844,1694,4
3071,3107,5
3037,1086,4
5758,1209,4
954,2761,5
1778,2958,5
3229,2354,4
4226,3803,2
4455,1093,5
796,2496,4
86,3638,5
1263,1826,5
3043,2699,1
1247,295,5
5479,3420,5
4417,837,3
5975,440,2
3765,2011,2
2028,2977,1
5521,2856,5
5248,3100,4
5685,2261,1
5442,3637,4
1748,2930,4
3437,1844,3
1242,1077,3
2906,760,1
3126,317,5
423,528,4
1469,2614,2
4288,2310,4
1562,3896,5
1747,1206,4
305,3751,3
5053,3910,4
983,3396,3
3133,1375,4
4508,456,4
5747,1386,4
1284,1005,3
1687,1257,5
705,1279,4
1410,3156,3
5448,1195,5
2459,1199,3
1951,1465,3
4662,2394,4
4558,1393,5
1957,2087,2
5404,2715,3
3012,1063,2
5842,3416,4
709,2026,3
5872,3477,3
2924,3577,5
2541,2531,3
2620,2627,4
3449,1891,4
3506,2943,4
4015,857,4
1154,609,4
4020,1030,4
4168,742,3
116,1195,5
2040,6,3
5811,1906,4
1376,1384,4
3828,336,3
734,1218,5
930,16,4
162,2682,3
2982,376,3
4851,1951,5
1192,764,3
2846,519,3
2210,3198,3
4378,923,2
3561,1290,5
351,649,3
5279,2860,2
1510,3924,2
394,526,4
3200,1192,5
3470,1384,4
1063,1703,5
5721,3303,4
4378,1219,5
1180,925,5
3651,1378,2
2462,3697,3
790,1195,5
2097,75,2
1850,1985,2
311,3010,3
5224,1204,3
2582,2097,4
4276,489,4
5276,2970,4
3852,1035,5
804,2144,3
4489,1963,3
1016,2018,5
4598,1906,3
5854,2500,5
3835,35,4
1129,1960,5
2718,3014,4
1730,1229,5
4818,545,2
3379,245,5
523,2424,5
607,1916,3
3010,1583,5
933,194,3
147,454,4
3966,1246,4
4811,258,1
2610,2426,1
3649,2370,5
2157,2541,4
3440,3892,4
1706,336,5
5653,356,4
2087,159,4
2037,1253,5
494,2056,2
5471,2661,2
1597,2310,4
1262,2835,3
3490,2851,4
4343,2328,2
1937,1579,3
1973,1182,5
1987,2111,2
3849,1586,4
2303,2889,4
5478,2242,3
3709,1917,3
4370,1058,3
5249,2715,5
1305,2907,4
4260,1370,3
4590,2193,4
2212,1072,5
3289,3762,3
3998,2365,4
4213,1290,4
4214,1626,3
5323,149,4
4966,2570,3
3055,3106,4
122,2244,4
4803,3720,5
2988,1209,5
3441,1277,3
4344,1268,4
4047,1006,4
3588,501,1
39,2087,2
2128,2454,4
4513,3360,2
3081,1664,2
5832,1512,4
3124,31,5
5311,456,4
5053,1029,1
918,2996,5
4896,3680,3
4490,169,4
351,868,3
4006,1072,4
1529,784,3
5674,371,4
1052,2040,2
146,2328,4
1435,1286,4
998,3752,5
4677,3156,2
3117,2000,3
3828,3256,2
3518,504,2
5465,2354,4
4047,761,4
2053,1072,3
1641,2920,3
4216,140,3
3157,295,5
1929,2027,5
163,3732,4
5267,609,5
4660,2066,4
5114,526,5
384,1290,5
4577,1058,3
4020,2094,3
2418,3407,4
5719,1516,3
4489,2192,3
1070,3500,4
201,2791,2
2894,2193,4
294,2900,3
1670,3101,4
3215,1579,4
756,2319,3
1879,3172,2
3482,427,3
1469,14,3
3966,593,4
3966,3397,4
3823,2803,5
5574,2804,2
5579,2715,3
661,0,3
5221,593,3
3849,3554,3
528,2803,4
3899,1561,3
5189,1269,4
339,247,4
3619,1388,1
2673,3818,5
5082,3104,5
3036,1410,4
2454,1257,3
698,1202,5
3519,3297,3
5529,2370,3
3768,2063,5
4082,3392,1
3653,2621,2
1698,362,5
2180,1297,5
4115,3653,4
2452,441,1
948,2125,2
4687,911,5
3545,3684,2
1604,538,4
5286,2815,2
1501,3242,2
2204,1609,4
2364,2943,4
4534,134,4
3577,344,3
3424,1883,4
2633,1178,4
3080,2321,4
1421,3449,4
5916,1197,5
1342,2473,2
769,1209,4
2108,557,3
1711,336,3
3162,1358,2
2591,1703,3
320,1884,4
2130,69,3
4166,3813,3
2869,1516,3
3417,295,5
4964,3743,4
5924,3488,3
1893,265,3
766,2132,4
5963,3082,1
5958,103,4
280,3082,4
1665,2252,3
2290,2627,5
4376,1598,1
4472,1087,3
4321,1103,3
1929,2616,3
1242,1440,4
3989,2745,3
5706,2323,5
5686,1375,3
2070,592,4
1716,1465,4
37,1619,4
5808,526,5
2339,2990,4
444,3632,4
2742,3483,4
3329,1209,3
3828,727,1
52,1720,3
3411,3327,5
795,3106,3
1615,352,2
5316,802,4
987,3447,4
818,1615,3
6039,1219,2
5462,950,4
5674,1479,4
3490,2821,3
720,489,4
1850,3757,2
3954,2166,2
1240,47,4
4240,1126,4
3109,2870,3
440,3931,3
1016,1347,5
3025,2798,1
1202,313,3
5697,2453,4
4088,1185,4
4226,2337,1
3106,146,5
5463,1192,4
1029,1555,1
2591,1791,3
2795,900,3
4655,152,3
1583,3181,3
4808,749,5
1241,2390,3
3680,415,3
695,2794,2
1733,970,4
3761,1018,3
4025,3765,1
3190,831,4
4658,1894,3
4036,1016,3
4155,1583,4
2589,3353,1
148,1616,4
2123,3474,4
1763,3420,5
4714,2455,2
1675,3784,4
2187,3269,2
4978,952,5
2641,607,3
5579,1306,5
406,1258,5
5425,2914,4
5046,453,3
4168,1226,3
2382,1287,5
2040,2432,3
4657,1373,4
5549,2407,3
1171,233,3
3647,1060,2
2925,10,5
3823,3806,4
5412,3297,3
5554,1266,3
4665,2639,2
3723,1809,2
1775,412,3
3918,61,5
1169,2857,5
4178,33,3
5887,2097,1
1982,2709,1
5157,2715,5
1378,2159,4
3941,1660,2
6015,2300,1
3637,2827,3
607,3285,3
1937,1031,3
35,2011,3
3739,427,4
4186,901,5
2618,1229,5
4754,592,5
2008,3417,4
3444,1253,5
283,1197,5
135,1922,1
4716,932,4
1050,1747,5
1936,921,4
3833,2352,5
4801,231,5
4612,46,4
1180,156,4
6013,1703,2
2505,2790,2
4507,2573,2
4143,2943,2
5902,911,5
713,2489,4
5584,2230,5
4155,433,4
4699,3577,4
3883,2705,3
2375,1632,5
1450,1021,4
3726,2565,1
2104,2687,3
3021,1128,2
3335,3734,3
5020,1297,2
2778,1968,2
5426,1212,5
5926,212,4
423,2839,2
4732,2640,3
2445,3253,4
3840,1933,3
3391,3175,3
2078,1498,2
4400,2397,3
2257,2715,4
5762,61,1
691,2244,4
4674,1242,5
2642,1224,4
3858,1221,4
1297,1218,4
1900,3067,5
3815,906,4
3759,1303,3
2318,1579,4
4679,2705,2
4787,3768,3
4933,837,5
5156,1096,5
726,379,4
5160,2394,5
3822,694,4
3154,526,5
2285,2839,4
160,1956,4
1853,104,3
3482,3897,3
2076,3614,1
3768,1393,5
3031,828,3
3081,3251,4
1793,1185,1
3840,3034,5
207,1089,4
3279,3252,3
5487,1703,5
4698,473,4
2157,3769,4
222,192,3
1266,1561,2
5758,1008,5
61,31,4
3899,109,5
5224,1088,3
481,3868,4
2817,3252,3
1896,1210,5
708,1338,4
880,3769,3
1129,3269,5
5111,1265,4
342,2409,3
4677,3082,1
4178,2064,3
5832,2706,5
3298,299,4
4698,1579,3
244,3047,1
3663,2108,4
5386,1196,3
779,3722,4
3593,1192,4
5529,545,1
5256,909,3
2450,2845,2
5949,1776,2
1220,2915,5
1220,2449,4
4783,1027,5
3575,2763,3
1942,2951,4
5267,363,4
5073,1579,1
548,1058,1
5449,2790,3
1425,3554,3
4749,615,3
3745,2914,4
3470,735,2
4455,3005,5
3840,2744,3
10,1783,5
5977,589,5
549,3155,3
4779,1088,5
2817,2705,1
3299,2277,4
518,3285,3
3500,1119,4
879,3174,5
913,919,5
4620,951,4
1745,2659,5
5423,3107,3
328,1616,2
3617,1630,3
1377,907,5
4718,315,5
2263,911,5
4507,428,3
4509,1910,3
5147,1647,4
4147,506,4
5364,2154,4
776,1514,3
959,1864,4
5311,1223,5
1666,3507,4
3541,3452,4
320,72,4
5471,528,4
1987,1103,4
540,38,4
6035,990,3
3017,3262,4
2109,1192,4
5256,333,5
385,2063,4
1610,2268,3
4896,591,4
4559,2175,4
1911,3682,2
5732,1239,5
734,2946,4
1615,2691,5
4406,186,2
2392,607,4
720,292,4
3957,1800,2
3913,1128,4
1488,1213,4
3228,109,4
4950,2598,4
3674,2395,5
1459,3752,5
412,3146,4
1789,2790,5
5570,1195,3
6012,3051,4
2644,1196,4
3676,592,5
4355,1395,4
3239,2540,3
307,2359,4
325,2010,3
1304,3006,5
1895,1246,4
2148,2947,5
4226,749,4
5284,2839,5
2700,3593,4
3194,3359,4
1328,207,3
5320,1234,5
307,2324,2
4603,1296,2
530,1306,5
4833,1798,3
428,860,2
4027,351,5
4772,2430,4
441,2407,2
5529,2173,3
5235,589,3
3081,2545,2
3613,3525,4
4736,2406,5
2642,3353,3
4168,3653,5
5281,1032,3
2816,1264,4
1559,2554,2
3094,3107,3
270,3751,3
1358,1024,4
3502,1526,4
2985,1276,4
4869,559,3
2530,2934,2
1938,2287,4
5177,2669,4
817,627,4
224,3259,4
743,2661,3
5349,2352,3
5636,1287,4
3723,1085,4
2887,2002,3
3753,3648,4
1865,2501,5
1927,3623,4
1033,1017,3
3610,221,3
1086,2107,5
5328,1219,4
3597,1020,1
1634,496,4
2483,2698,3
4922,295,4
3482,2368,3
4496,1230,5
1302,1083,4
3066,927,5
4321,2426,3
3508,3697,2
5945,2433,3
550,1962,4
3031,1836,4
4021,3528,2
2995,1439,2
5219,3427,3
5339,2890,2
2120,2939,3
2841,1212,4
4864,918,4
4130,3112,5
6039,548,4
2316,2761,5
659,419,2
5310,922,5
2059,195,4
933,44,4
1423,2559,4
1014,2351,4
1811,3146,5
203,2252,2
934,3542,4
1834,1994,2
4853,3639,4
1032,3870,3
3181,1638,5
2029,2099,3
5963,2639,4
3937,265,5
1284,1609,5
1193,407,3
5340,1185,3
823,2419,3
244,903,4
1068,1436,3
1476,3927,4
5624,1196,3
4216,2540,4
5753,1182,4
2877,2527,4
3895,1589,3
1735,3703,3
5555,2010,1
5020,1096,4
1136,2975,2
4974,3359,4
3532,552,5
4471,2426,3
1940,2082,4
5197,584,3
1649,3531,4
5963,1922,4
2215,2705,4
4681,1079,4
5781,1366,4
638,2192,3
2822,2816,1
154,409,2
4600,1609,5
5996,2967,5
5184,1030,3
3475,902,5
1054,2389,3
2945,3284,4
6031,1277,5
1606,1220,5
4025,479,4
4796,3156,3
5420,2311,4
1398,1689,1
5328,2317,5
3982,538,3
1777,2709,1
3195,1030,4
1634,1204,5
270,1583,3
99,317,4
5644,292,5
94,1499,3
1596,2640,5
4003,545,3
4447,454,3
4866,2641,2
3470,589,3
4020,2698,3
4522,1264,5
3322,3845,5
314,2947,5
5140,1205,5
4657,1345,1
1684,1809,3
5785,1246,4
4100,1585,1
274,2247,5
33,2484,5
2232,1395,3
5915,1177,5
4908,2627,5
2155,336,4
4078,3411,5
194,1858,4
632,1791,2
2179,2393,4
3561,3005,3
5995,707,4
1180,2965,3
1919,2791,1
3895,1341,3
4212,3359,4
565,2,3
3951,2123,3
4054,2354,3
5636,2570,4
5554,1953,4
3515,259,5
715,465,3
2961,375,2
2234,2500,5
3154,363,4
4898,2462,3
1208,1277,4
1639,1369,4
4336,1970,3
4728,1230,5
5834,3358,4
1940,1645,3
3568,1677,2
4132,516,4
4168,3934,4
763,3158,5
3682,2395,5
4307,3752,4
1180,1249,4
4166,2203,4
1201,467,5
5386,2949,1
628,2097,4
998,78,3
853,3528,3
2579,379,5
92,1680,2
4385,3496,1
3666,230,4
149,2744,5
4351,636,3
1000,2124,4
1009,2693,2
1437,3112,1
5184,1428,3
3065,1407,3
4007,363,1
3332,2489,3
2589,734,3
2241,1341,2
3194,2421,1
34,3670,5
241,2790,4
715,2166,5
4489,2140,3
2254,1104,1
4479,3266,2
1445,1944,5
2539,677,5
4344,261,4
2509,3931,5
4672,1209,5
1925,3545,4
131,68,5
1649,3181,3
2401,3426,3
4692,1195,5
4551,1800,4
4004,591,4
4542,1289,2
5626,1241,4
2236,1541,5
3538,2949,2
4576,3061,4
888,2482,2
4597,1103,5
506,110,1
391,1640,3
5052,3615,4
2072,3555,5
549,891,5
2730,2856,5
5727,420,4
3336,2857,4
3962,1386,3
3609,343,5
3506,1125,2
4982,2803,3
5365,49,5
5781,2383,3
5481,526,5
1185,1908,5
3035,1224,5
5504,1021,5
1424,2099,3
1353,2334,3
5852,2453,4
471,1920,5
4246,2392,4
5396,2735,5
1903,1561,2
3053,3623,3
5339,1732,5
4444,360,2
514,923,4
5004,1060,3
1386,899,2
2663,1680,1
5216,2012,4
5366,1346,3
1979,3534,4
4115,1583,4
3941,3434,3
3053,3628,5
2746,295,4
2752,1224,3
938,3614,3
5264,163,4
2143,3917,3
5014,439,5
936,3762,4
2308,1949,3
3740,2986,3
4357,2516,5
1585,2454,4
3588,2715,4
351,1265,5
61,2939,4
4121,3503,5
5428,3407,4
75,1703,5
1054,2394,3
2846,349,2
4538,2332,1
2943,699,4
1242,1241,4
5787,1327,1
1751,2057,4
5662,1572,3
3806,2159,5
3456,1541,4
1049,1820,3
4877,355,4
2490,99,5
2811,2123,3
1273,1981,4
2165,441,3
4223,1947,3
2943,328,3
698,2378,2
3200,2354,5
3432,2161,1
2090,3605,5
3606,1036,3
4655,1908,3
3806,1974,3
5953,2063,5
1894,1083,4
3954,1751,2
4211,1437,3
2864,2354,4
475,2286,5
5549,1369,5
5851,3474,3
2410,1369,4
3400,2523,3
1623,2642,1
3028,342,4
2463,592,5
576,2057,5
1679,696,2
3432,33,4
1313,2,1
5604,1028,3
1670,2945,4
1446,3249,3
4783,1022,5
3116,3762,5
601,3268,2
423,3504,4
9,2092,4
1108,1589,1
4015,1213,2
5527,3051,2
2616,20,3
956,2570,4
3196,356,3
5555,312,3
5344,2656,4
5911,336,1
1272,1080,5
4898,1264,3
2091,16,2
4501,1347,3
3482,3734,4
2207,857,5
192,648,5
2675,3732,5
1518,2698,2
4336,3475,4
1447,2803,4
4233,3420,4
4385,2413,3
1634,2862,5
4020,2001,3
5110,2487,4
560,1196,5
5947,2935,4
2879,1092,2
795,2727,3
570,189,4
548,1202,5
3518,2287,3
2450,2115,3
2591,1245,3
1263,513,3
4494,2996,5
5567,2699,5
3772,230,4
4424,2627,5
4020,2530,3
5152,2749,4
4115,1096,4
405,3052,4
4519,732,4
135,673,5
5217,3478,3
5444,1260,4
365,2669,4
1798,3159,4
5432,2940,1
5989,2454,2
1446,3299,4
926,2804,4
3687,3824,1
5200,2374,2
1302,2277,2
4353,1543,5
2014,125,1
5285,2334,3
5613,1197,4
1740,673,4
2292,16,5
4410,2421,2
4446,2992,3
480,954,4
646,33,4
4324,2354,3
2859,1263,5
1421,1197,5
5366,3051,4
4822,2301,3
57,2917,5
2401,197,4
5099,1252,3
2172,2969,4
1994,0,5
5732,1616,4
1732,3207,3
2503,592,4
1887,479,5
2574,588,4
2776,341,2
1545,1753,4
5748,2018,5
402,1404,4
5626,3707,2
987,2794,3
4634,509,4
2934,1526,5
1127,3670,4
4089,1076,3
3655,779,3
5465,1283,3
5785,1301,4
5432,3051,4
3701,2803,4
2506,355,3
4276,228,4
3271,3762,5
1721,1331,4
4356,3107,4
3703,1035,5
235,2803,3
3271,2099,4
5981,1221,3
2204,3667,3
4636,1638,3
1180,2457,3
17,3398,4
4484,3482,2
3424,526,5
3291,704,4
5396,1076,3
1860,3947,3
1440,2769,4
2600,382,4
4971,1971,2
3750,1100,5
5846,185,3
17,1731,3
5565,1543,3
5086,2670,4
5192,607,4
2607,3356,4
967,1579,4
3828,1797,2
5916,1616,5
587,245,5
4591,2053,2
3668,817,1
1284,2530,3
3856,2860,1
3999,2715,4
5566,2109,5
677,941,4
4477,732,2
636,2627,3
5330,1100,5
1504,1087,4
1505,2354,5
2908,914,5
1693,2449,4
423,338,4
2657,2996,3
5727,2945,4
5994,3175,3
1957,2706,4
3991,2405,4
5785,380,3
3028,837,5
5085,3683,4
1029,164,3
5814,903,4
4577,3751,3
452,1922,4
5764,1207,4
5500,550,5
600,1089,4
1670,993,5
2477,2286,4
1670,1643,2
4654,1028,4
4304,1264,5
1140,2040,3
4999,2432,4
2172,1078,5
1700,1944,4
3952,1024,4
2177,2247,5
4741,2870,5
4447,1236,5
2623,1395,4
3577,164,4
5881,1220,4
122,1277,4
2953,2693,5
596,784,5
168,1306,4
4165,1960,5
5474,1224,4
307,3667,3
350,0,4
1675,1034,4
1522,2948,4
4931,2394,4
4550,2304,5
1608,1721,3
4507,2996,5
3200,2201,5
5963,2002,4
4038,3750,4
2014,1192,5
2080,1967,5
3506,1174,4
4226,1955,4
4168,3851,4
301,3086,4
3899,2989,2
2431,1213,4
201,1035,5
4894,1218,4
2484,3498,4
5432,740,4
695,1964,4
4924,3071,5
3623,607,5
2147,19,1
4917,1126,4
2743,2920,1
5500,2323,5
2871,2579,3
823,3670,3
2105,233,1
4387,484,4
638,496,4
1804,1212,4
5332,139,4
3179,2571,2
3427,1953,2
3777,1395,3
4814,2970,5
4417,1264,5
148,3245,3
2269,3744,4
5332,1499,4
147,3385,5
4446,1999,3
868,2497,4
4945,607,5
2872,1583,3
25,3525,5
260,2334,4
1911,411,2
1120,264,5
2746,909,5
3964,1590,4
2258,1373,3
4665,3081,2
1279,3716,4
3828,425,3
4580,2735,3
131,2705,5
4381,1915,4
106,1257,4
1219,207,4
3291,1091,4
201,1967,3
797,3939,1
2522,2160,5
2853,1021,3
333,1944,4
3363,3082,3
4445,1968,2
1954,3156,4
4795,3144,3
6000,480,4
2543,2918,3
5721,1251,5
2727,1269,5
3398,1586,3
3584,570,3
4818,1437,4
600,1281,2
5635,2916,3
424,1306,4
4088,1332,4
354,326,1
5682,1430,3
480,20,4
2902,3147,4
273,3667,4
5716,473,4
3992,1791,3
1548,907,4
5758,1675,5
3768,2079,5
1679,1247,4
4435,2699,5
3393,1944,5
5326,1290,3
3883,2070,4
4077,2117,2
3055,2001,4
4945,964,3
695,2426,3
1136,2700,1
3307,161,4
1612,1375,3
5574,3246,2
807,2792,2
5614,3704,1
748,1123,2
5004,2538,4
2175,3180,4
1112,2394,5
3036,1720,4
1014,2721,3
776,1018,1
3230,2099,3
2011,2791,3
1844,246,4
3188,3237,3
1841,1599,4
4414,1035,5
4639,1395,2
788,1967,4
5529,2449,2
2496,1583,5
550,467,3
4405,2011,4
4071,1640,4
3161,493,2
515,1126,3
5432,3696,2
5511,3638,4
530,2393,3
3461,215,3
4216,1798,4
2033,3896,4
3779,1981,3
2458,604,3
5169,110,4
4907,2745,3
1604,221,3
5245,2540,3
5867,2238,1
4226,918,5
3777,967,3
3499,3478,4
5670,2967,5
3307,1438,1
3444,3082,5
1373,3195,4
5224,1475,3
5793,3036,5
1836,1126,4
1119,2641,2
5422,1080,5
2117,1040,4
3947,3283,3
4168,2695,3
1178,2598,4
4786,3175,3
3345,2896,4
508,1874,5
3767,3739,3
5000,1269,3
3715,2952,1
1067,568,3
3128,2470,2
2789,2986,3
4360,2192,4
3012,3246,4
3510,2916,5
4436,1596,4
57,925,4
4285,1246,5
3190,70,2
5086,1891,3
410,1202,4
3685,1265,3
2153,2984,3
4949,2729,3
4257,1249,5
4424,899,4
622,2986,4
4646,1891,4
298,17,2
668,1284,4
1689,2320,5
876,2244,3
3705,179,5
515,912,4
1898,3385,4
3704,3496,3
1936,1027,4
2209,3750,3
710,1342,3
515,2365,3
5794,49,5
4539,3670,5
4257,367,2
162,1743,1
3511,437,3
5569,291,4
5186,2984,5
1450,2160,4
166,3797,3
2571,2075,5
544,3113,4
236,3242,2
5252,526,5
2018,1126,3
2030,2453,3
423,3910,3
4372,1963,4
1631,1961,3
1759,2557,3
5746,1680,1
3291,3507,4
5143,3512,5
2382,891,4
3883,1197,4
1344,2170,4
5140,3081,4
1840,1257,4
2071,443,4
1456,172,1
2261,1386,4
215,3551,5
1699,2803,5
3890,677,5
4168,40,5
3740,592,5
821,3947,4
3518,352,3
6000,1778,3
3179,2000,3
3508,1407,3
972,534,4
3479,259,5
3640,2133,3
5676,526,4
4630,823,5
3754,1185,4
334,3467,3
4276,3739,4
3704,3617,4
4221,3036,4
2399,1213,3
2375,272,3
4006,3032,2
3726,1262,4
694,2382,2
3017,2117,3
4311,2790,5
1058,1957,4
5971,2248,3
4343,3654,5
3249,2354,3
4833,3470,4
5984,325,5
3970,2711,4
2163,1387,3
2914,257,2
1936,2889,4
3807,2627,5
3761,2939,4
2776,3004,3
2024,1126,4
795,3525,1
4662,3520,3
4705,3470,4
1531,1242,5
1448,480,3
1708,2422,3
3939,2095,3
1043,1199,5
3915,352,4
5322,259,3
3207,1207,5
2574,2733,3
2403,5,3
2369,903,5
3139,1214,1
4634,1045,5
4699,2010,3
2037,1512,2
4655,1993,4
1039,49,5
4446,3062,2
4273,192,2
165,1050,3
823,1720,4
532,2248,2
969,2368,2
2017,1996,4
2915,2290,4
3081,3175,3
4049,1248,5
4801,2865,5
5138,3147,3
3332,2571,3
1633,156,4
1300,1386,5
5921,1938,2
730,2081,2
6022,1319,4
3310,3393,2
3335,831,3
5846,2614,3
2394,3077,4
4823,1184,4
3308,2882,4
